# WARNING: this file is not sorted!
# db	id                         alt	 E-value	adj_p-value	log_adj_p-value	bin_location	bin_width	total_width	sites_in_bin	total_sites	p_success	 p-value	mult_tests
   1	FILTER_LEN10_163 FILTER_LEN10_163	1.1e-057	   7.5e-061	        -138.44	       -52.0	       67	        171	         225	        248	  0.39181	5.1e-065	     14703
   1	FILTER_LEN10_164 FILTER_LEN10_164	8.4e-123	   5.6e-126	        -288.40	       -41.5	       88	        171	         558	        579	  0.51462	3.8e-130	     14703
   1	FILTER_LEN10_165 FILTER_LEN10_165	9.8e-135	   6.5e-138	        -315.88	       -47.0	       77	        171	         538	        571	  0.45029	4.4e-142	     14703
   1	FILTER_LEN10_166 FILTER_LEN10_166	1.4e-095	   9.3e-099	        -225.72	       -44.0	       83	        171	         394	        408	  0.48538	6.3e-103	     14703
   1	FILTER_LEN10_167 FILTER_LEN10_167	5.3e-075	   3.6e-078	        -178.33	       -44.5	       82	        171	         312	        324	  0.47953	2.4e-082	     14703
   1	FILTER_LEN10_168 FILTER_LEN10_168	4.2e-087	   2.8e-090	        -206.20	       -43.0	       85	        171	         353	        361	  0.49708	1.9e-094	     14703
   1	FILTER_LEN10_169 FILTER_LEN10_169	1.7e-124	   1.2e-127	        -292.29	       -44.5	       82	        171	         436	        440	  0.47953	7.8e-132	     14703
   1	FILTER_LEN10_170 FILTER_LEN10_170	2.0e-173	   1.4e-176	        -404.95	       -45.5	       80	        171	         674	        702	  0.46784	9.2e-181	     14703
   1	FILTER_LEN10_171 FILTER_LEN10_171	4.8e-099	   3.2e-102	        -233.70	       -42.0	       87	        171	         430	        443	  0.50877	2.2e-106	     14703
   1	FILTER_LEN10_172 FILTER_LEN10_172	1.5e-084	   1.0e-087	        -200.30	       -47.0	       77	        171	         325	        339	  0.45029	7.0e-092	     14703
   1	FILTER_LEN10_173 FILTER_LEN10_173	4.0e-111	   2.7e-114	        -261.51	       -46.0	       79	        171	         444	        465	  0.46199	1.8e-118	     14703
   1	FILTER_LEN10_174 FILTER_LEN10_174	2.0e-068	   1.4e-071	        -163.18	       -49.5	       72	        171	         291	        320	  0.42105	9.2e-076	     14703
   1	FILTER_LEN10_175 FILTER_LEN10_175	1.3e-091	   8.5e-095	        -216.61	       -45.0	       79	        171	         356	        370	  0.46199	5.8e-099	     14703
   1	FILTER_LEN10_176 FILTER_LEN10_176	7.9e-089	   5.3e-092	        -210.18	       -46.0	       79	        171	         340	        352	  0.46199	3.6e-096	     14703
   1	FILTER_LEN10_177 FILTER_LEN10_177	1.0e-118	   6.9e-122	        -278.98	       -44.5	       82	        171	         475	        492	  0.47953	4.7e-126	     14703
   1	FILTER_LEN10_178 FILTER_LEN10_178	1.0e-085	   6.9e-089	        -202.99	       -38.5	       94	        171	         402	        409	  0.54971	4.7e-093	     14703
   1	FILTER_LEN10_179 FILTER_LEN10_179	1.6e-088	   1.1e-091	        -209.48	       -42.5	       86	        171	         373	        383	  0.50292	7.2e-096	     14703
   1	FILTER_LEN10_180 FILTER_LEN10_180	2.5e-121	   1.7e-124	        -285.02	       -43.0	       85	        171	         492	        505	  0.49708	1.1e-128	     14703
   1	FILTER_LEN10_181 FILTER_LEN10_181	1.9e-111	   1.3e-114	        -262.24	       -42.5	       86	        171	         480	        496	  0.50292	8.8e-119	     14703
   1	FILTER_LEN10_182 FILTER_LEN10_182	6.3e-086	   4.2e-089	        -203.49	       -43.0	       85	        171	         393	        412	  0.49708	2.9e-093	     14703
   1	FILTER_LEN10_183 FILTER_LEN10_183	4.2e-085	   2.8e-088	        -201.61	       -46.0	       79	        171	         339	        354	  0.46199	1.9e-092	     14703
   1	FILTER_LEN10_184 FILTER_LEN10_184	1.3e-146	   8.6e-150	        -343.23	       -45.0	       81	        171	         555	        572	  0.47368	5.9e-154	     14703
   1	FILTER_LEN10_185 FILTER_LEN10_185	1.1e-103	   7.6e-107	        -244.35	       -51.0	       69	        171	         383	        415	  0.40351	5.1e-111	     14703
   1	FILTER_LEN10_186 FILTER_LEN10_186	4.6e-097	   3.1e-100	        -229.14	       -46.0	       79	        171	         422	        451	  0.46199	2.1e-104	     14703
   1	FILTER_LEN10_187 FILTER_LEN10_187	8.9e-067	   6.0e-070	        -159.40	       -41.5	       88	        171	         294	        301	  0.51462	4.1e-074	     14703
   1	FILTER_LEN10_188 FILTER_LEN10_188	5.0e-112	   3.3e-115	        -263.59	       -48.0	       75	        171	         415	        435	  0.43860	2.3e-119	     14703
   1	FILTER_LEN10_189 FILTER_LEN10_189	1.2e-119	   7.7e-123	        -281.17	       -42.5	       86	        171	         461	        467	  0.50292	5.3e-127	     14703
   1	FILTER_LEN10_190 FILTER_LEN10_190	1.8e-077	   1.2e-080	        -184.04	       -49.0	       73	        171	         338	        373	  0.42690	8.0e-085	     14703
   1	FILTER_LEN10_191 FILTER_LEN10_191	8.3e-113	   5.5e-116	        -265.39	       -46.0	       79	        171	         456	        479	  0.46199	3.8e-120	     14703
   1	FILTER_LEN10_192 FILTER_LEN10_192	6.7e-114	   4.4e-117	        -267.91	       -43.0	       85	        171	         475	        490	  0.49708	3.0e-121	     14703
   1	FILTER_LEN10_193 FILTER_LEN10_193	1.3e-080	   8.4e-084	        -191.29	       -49.0	       73	        171	         303	        321	  0.42690	5.7e-088	     14703
   1	FILTER_LEN10_194 FILTER_LEN10_194	1.8e-091	   1.2e-094	        -216.25	       -41.5	       88	        171	         392	        401	  0.51462	8.3e-099	     14703
   1	FILTER_LEN10_195 FILTER_LEN10_195	3.2e-104	   2.2e-107	        -245.61	       -46.5	       78	        171	         424	        449	  0.45614	1.5e-111	     14703
   1	FILTER_LEN10_196 FILTER_LEN10_196	2.1e-140	   1.4e-143	        -328.91	       -47.5	       76	        171	         581	        626	  0.44444	9.7e-148	     14703
   1	FILTER_LEN10_197 FILTER_LEN10_197	1.4e-088	   9.4e-092	        -209.60	       -49.5	       72	        171	         368	        404	  0.42105	6.4e-096	     14703
   1	FILTER_LEN10_198 FILTER_LEN10_198	1.8e-075	   1.2e-078	        -179.42	       -49.0	       73	        171	         319	        348	  0.42690	8.2e-083	     14703
   1	FILTER_LEN10_199 FILTER_LEN10_199	8.1e-133	   5.4e-136	        -311.47	       -43.0	       85	        171	         595	        624	  0.49708	3.7e-140	     14703
   1	FILTER_LEN10_200 FILTER_LEN10_200	5.4e-075	   3.6e-078	        -178.32	       -46.5	       76	        171	         292	        307	  0.44444	2.5e-082	     14703
   1	FILTER_LEN10_201 FILTER_LEN10_201	1.5e-162	   9.7e-166	        -379.95	       -41.5	       88	        171	         634	        641	  0.51462	6.6e-170	     14703
   1	FILTER_LEN10_202 FILTER_LEN10_202	1.7e-086	   1.1e-089	        -204.83	       -39.5	       92	        171	         391	        398	  0.53801	7.5e-094	     14703
   1	FILTER_LEN10_203 FILTER_LEN10_203	6.7e-090	   4.4e-093	        -212.65	       -48.0	       75	        171	         347	        367	  0.43860	3.0e-097	     14703
   1	FILTER_LEN10_204 FILTER_LEN10_204	2.0e-124	   1.3e-127	        -292.16	       -45.5	       80	        171	         458	        470	  0.46784	8.9e-132	     14703
   1	FILTER_LEN10_205 FILTER_LEN10_205	3.6e-075	   2.4e-078	        -178.72	       -50.0	       71	        171	         320	        355	  0.41520	1.6e-082	     14703
   1	FILTER_LEN10_206 FILTER_LEN10_206	2.8e-099	   1.9e-102	        -234.24	       -48.5	       74	        171	         392	        420	  0.43275	1.3e-106	     14703
   1	FILTER_LEN10_207 FILTER_LEN10_207	2.7e-051	   1.8e-054	        -123.76	       -41.0	       89	        171	         223	        226	  0.52047	1.2e-058	     14703
   1	FILTER_LEN10_208 FILTER_LEN10_208	2.2e-080	   1.4e-083	        -190.75	       -43.0	       85	        171	         300	        302	  0.49708	9.8e-088	     14703
   1	FILTER_LEN10_209 FILTER_LEN10_209	1.0e-079	   6.9e-083	        -189.18	       -47.5	       76	        171	         347	        376	  0.44444	4.7e-087	     14703
   1	FILTER_LEN10_210 FILTER_LEN10_210	3.3e-055	   2.2e-058	        -132.76	       -40.0	       89	        171	         218	        218	  0.52047	1.5e-062	     14703
   1	FILTER_LEN10_212 FILTER_LEN10_212	3.2e-131	   2.1e-134	        -307.78	       -44.5	       82	        171	         553	        580	  0.47953	1.5e-138	     14703
   1	FILTER_LEN10_213 FILTER_LEN10_213	1.3e-064	   8.5e-068	        -154.44	       -48.0	       75	        171	         311	        347	  0.43860	5.8e-072	     14703
   1	FILTER_LEN10_214 FILTER_LEN10_214	1.1e-104	   7.1e-108	        -246.72	       -41.0	       89	        171	         466	        479	  0.52047	4.8e-112	     14703
   1	FILTER_LEN10_215 FILTER_LEN10_215	3.9e-054	   2.6e-057	        -130.29	       -46.0	       79	        171	         224	        234	  0.46199	1.8e-061	     14703
   1	FILTER_LEN10_216 FILTER_LEN10_216	2.5e-140	   1.7e-143	        -328.75	       -42.5	       86	        171	         601	        622	  0.50292	1.1e-147	     14703
   1	FILTER_LEN10_217 FILTER_LEN10_217	6.2e-055	   4.1e-058	        -132.13	       -49.0	       73	        171	         214	        227	  0.42690	2.8e-062	     14703
   1	FILTER_LEN10_218 FILTER_LEN10_218	5.4e-109	   3.6e-112	        -256.61	       -45.5	       80	        171	         448	        470	  0.46784	2.4e-116	     14703
   1	FILTER_LEN10_219 FILTER_LEN10_219	2.1e-113	   1.4e-116	        -266.77	       -44.0	       83	        171	         484	        506	  0.48538	9.4e-121	     14703
   1	FILTER_LEN10_220 FILTER_LEN10_220	9.9e-088	   6.6e-091	        -207.65	       -40.5	       90	        171	         406	        418	  0.52632	4.5e-095	     14703
   1	FILTER_LEN10_221 FILTER_LEN10_221	1.5e-071	   9.8e-075	        -170.42	       -48.0	       75	        171	         283	        300	  0.43860	6.6e-079	     14703
   1	FILTER_LEN10_222 FILTER_LEN10_222	6.0e-174	   4.0e-177	        -406.18	       -45.0	       81	        171	         705	        738	  0.47368	2.7e-181	     14703
   1	FILTER_LEN10_223 FILTER_LEN10_223	1.7e-066	   1.2e-069	        -158.72	       -40.5	       88	        171	         267	        269	  0.51462	7.9e-074	     14703
   1	FILTER_LEN10_224 FILTER_LEN10_224	5.3e-067	   3.6e-070	        -159.91	       -48.0	       75	        171	         275	        294	  0.43860	2.4e-074	     14703
   1	FILTER_LEN10_225 FILTER_LEN10_225	2.3e-091	   1.5e-094	        -216.02	       -44.0	       83	        171	         368	        379	  0.48538	1.0e-098	     14703
   1	FILTER_LEN10_226 FILTER_LEN10_226	2.7e-100	   1.8e-103	        -236.57	       -57.0	       57	        171	         349	        405	  0.33333	1.2e-107	     14703
   1	FILTER_LEN10_227 FILTER_LEN10_227	2.8e-077	   1.9e-080	        -183.57	       -47.5	       76	        171	         320	        342	  0.44444	1.3e-084	     14703
   1	FILTER_LEN10_228 FILTER_LEN10_228	7.2e-050	   4.8e-053	        -120.46	       -42.0	       87	        171	         229	        236	  0.50877	3.3e-057	     14703
   1	FILTER_LEN10_229 FILTER_LEN10_229	7.9e-062	   5.3e-065	        -148.01	       -49.5	       72	        171	         244	        262	  0.42105	3.6e-069	     14703
   1	FILTER_LEN10_230 FILTER_LEN10_230	1.3e-073	   8.9e-077	        -175.11	       -48.0	       75	        171	         295	        314	  0.43860	6.1e-081	     14703
   1	FILTER_LEN10_231 FILTER_LEN10_231	5.2e-160	   3.5e-163	        -374.08	       -42.5	       86	        171	         604	        611	  0.50292	2.4e-167	     14703
   1	FILTER_LEN10_232 FILTER_LEN10_232	2.1e-099	   1.4e-102	        -234.51	       -45.5	       80	        171	         408	        428	  0.46784	9.7e-107	     14703
   1	FILTER_LEN10_233 FILTER_LEN10_233	4.3e-096	   2.8e-099	        -226.91	       -42.0	       87	        171	         392	        399	  0.50877	1.9e-103	     14703
   1	FILTER_LEN10_234 FILTER_LEN10_234	1.0e-110	   7.0e-114	        -260.55	       -39.0	       93	        171	         480	        485	  0.54386	4.7e-118	     14703
   1	FILTER_LEN10_235 FILTER_LEN10_235	2.7e-113	   1.8e-116	        -266.51	       -47.0	       77	        171	         459	        488	  0.45029	1.2e-120	     14703
   1	FILTER_LEN10_236 FILTER_LEN10_236	7.3e-073	   4.8e-076	        -173.42	       -47.0	       77	        171	         320	        345	  0.45029	3.3e-080	     14703
   1	FILTER_LEN10_237 FILTER_LEN10_237	2.5e-147	   1.7e-150	        -344.87	       -42.5	       86	        171	         613	        631	  0.50292	1.1e-154	     14703
   1	FILTER_LEN10_238 FILTER_LEN10_238	1.9e-115	   1.3e-118	        -271.47	       -45.0	       81	        171	         437	        449	  0.47368	8.6e-123	     14703
   1	FILTER_LEN10_239 FILTER_LEN10_239	1.9e-042	   1.3e-045	        -103.38	       -40.0	       89	        171	         173	        173	  0.52047	8.6e-050	     14703
   1	FILTER_LEN10_240 FILTER_LEN10_240	1.3e-095	   8.7e-099	        -225.80	       -44.5	       80	        171	         371	        384	  0.46784	5.9e-103	     14703
   1	FILTER_LEN10_241 FILTER_LEN10_241	8.5e-093	   5.7e-096	        -219.31	       -41.5	       88	        171	         406	        417	  0.51462	3.9e-100	     14703
   1	FILTER_LEN10_242 FILTER_LEN10_242	1.4e-078	   9.4e-082	        -186.57	       -48.0	       75	        171	         327	        352	  0.43860	6.4e-086	     14703
   1	FILTER_LEN10_243 FILTER_LEN10_243	4.2e-081	   2.8e-084	        -192.38	       -46.5	       78	        171	         352	        377	  0.45614	1.9e-088	     14703
   1	FILTER_LEN10_244 FILTER_LEN10_244	2.7e-114	   1.8e-117	        -268.83	       -46.5	       78	        171	         451	        474	  0.45614	1.2e-121	     14703
   1	FILTER_LEN10_245 FILTER_LEN10_245	1.7e-091	   1.1e-094	        -216.32	       -46.5	       78	        171	         360	        377	  0.45614	7.7e-099	     14703
   1	FILTER_LEN10_246 FILTER_LEN10_246	7.9e-129	   5.3e-132	        -302.28	       -45.5	       80	        171	         459	        468	  0.46784	3.6e-136	     14703
   1	FILTER_LEN10_247 FILTER_LEN10_247	8.6e-134	   5.7e-137	        -313.71	       -48.0	       75	        171	         519	        553	  0.43860	3.9e-141	     14703
   1	FILTER_LEN10_248 FILTER_LEN10_248	1.0e-176	   6.8e-180	        -412.55	       -43.0	       85	        171	         745	        773	  0.49708	4.6e-184	     14703
   1	FILTER_LEN10_249 FILTER_LEN10_249	5.7e-087	   3.8e-090	        -205.90	       -42.0	       87	        171	         391	        405	  0.50877	2.6e-094	     14703
   1	FILTER_LEN10_250 FILTER_LEN10_250	1.9e-090	   1.3e-093	        -213.89	       -46.5	       78	        171	         360	        378	  0.45614	8.8e-098	     14703
   1	FILTER_LEN10_251 FILTER_LEN10_251	8.8e-070	   5.9e-073	        -166.32	       -47.0	       77	        171	         296	        316	  0.45029	4.0e-077	     14703
   1	FILTER_LEN10_252 FILTER_LEN10_252	1.1e-101	   7.1e-105	        -239.81	       -48.5	       72	        171	         438	        487	  0.42105	4.8e-109	     14703
   1	FILTER_LEN10_253 FILTER_LEN10_253	3.8e-177	   2.6e-180	        -413.53	       -43.0	       85	        171	         677	        689	  0.49708	1.7e-184	     14703
   1	FILTER_LEN10_254 FILTER_LEN10_254	8.7e-110	   5.8e-113	        -258.44	       -46.5	       78	        171	         427	        447	  0.45614	3.9e-117	     14703
   1	FILTER_LEN10_255 FILTER_LEN10_255	5.4e-119	   3.6e-122	        -279.63	       -43.0	       85	        171	         484	        497	  0.49708	2.5e-126	     14703
   1	FILTER_LEN10_256 FILTER_LEN10_256	7.9e-056	   5.3e-059	        -134.19	       -38.0	       95	        171	         266	        269	  0.55556	3.6e-063	     14703
   1	FILTER_LEN10_257 FILTER_LEN10_257	1.3e-102	   8.9e-106	        -241.89	       -49.0	       73	        171	         419	        456	  0.42690	6.1e-110	     14703
   1	FILTER_LEN10_258 FILTER_LEN10_258	1.1e-129	   7.4e-133	        -304.24	       -47.0	       77	        171	         510	        539	  0.45029	5.0e-137	     14703
   1	FILTER_LEN10_259 FILTER_LEN10_259	6.1e-141	   4.0e-144	        -330.17	       -40.0	       91	        171	         620	        633	  0.53216	2.8e-148	     14703
   1	FILTER_LEN10_260 FILTER_LEN10_260	2.5e-060	   1.6e-063	        -144.57	       -52.5	       66	        171	         224	        245	  0.38596	1.1e-067	     14703
   1	FILTER_LEN10_261 FILTER_LEN10_261	2.5e-086	   1.7e-089	        -204.43	       -41.5	       88	        171	         387	        399	  0.51462	1.1e-093	     14703
   1	FILTER_LEN10_262 FILTER_LEN10_262	4.9e-119	   3.3e-122	        -279.72	       -46.5	       78	        171	         487	        516	  0.45614	2.2e-126	     14703
   1	FILTER_LEN10_263 FILTER_LEN10_263	3.2e-085	   2.1e-088	        -201.88	       -42.0	       87	        171	         349	        355	  0.50877	1.4e-092	     14703
   1	FILTER_LEN10_264 FILTER_LEN10_264	2.9e-023	   1.9e-026	         -59.21	       -39.5	       92	        171	         111	        111	  0.53801	1.3e-030	     14703
   1	FILTER_LEN10_265 FILTER_LEN10_265	2.9e-079	   2.0e-082	        -188.14	       -42.5	       86	        171	         349	        361	  0.50292	1.3e-086	     14703
   1	FILTER_LEN10_266 FILTER_LEN10_266	3.4e-028	   2.2e-031	         -70.57	       -46.5	       78	        171	         123	        128	  0.45614	1.5e-035	     14703
   1	FILTER_LEN10_267 FILTER_LEN10_267	1.7e-122	   1.1e-125	        -287.73	       -47.5	       76	        171	         514	        555	  0.44444	7.5e-130	     14703
   1	FILTER_LEN10_268 FILTER_LEN10_268	7.3e-098	   4.9e-101	        -230.98	       -42.0	       87	        171	         391	        396	  0.50877	3.3e-105	     14703
   1	FILTER_LEN10_269 FILTER_LEN10_269	7.2e-147	   4.8e-150	        -343.82	       -49.5	       72	        171	         494	        515	  0.42105	3.2e-154	     14703
   1	FILTER_LEN10_270 FILTER_LEN10_270	3.5e-141	   2.3e-144	        -330.72	       -44.0	       83	        171	         558	        575	  0.48538	1.6e-148	     14703
   1	FILTER_LEN10_271 FILTER_LEN10_271	6.1e-098	   4.1e-101	        -231.16	       -46.5	       78	        171	         390	        410	  0.45614	2.8e-105	     14703
   1	FILTER_LEN10_272 FILTER_LEN10_272	3.1e-106	   2.0e-109	        -250.27	       -43.5	       84	        171	         420	        430	  0.49123	1.4e-113	     14703
   1	FILTER_LEN10_273 FILTER_LEN10_273	7.7e-104	   5.2e-107	        -244.74	       -43.0	       85	        171	         419	        429	  0.49708	3.5e-111	     14703
